YEAR,MONTH,DAY,COUNTRY,LATITUDE,LONGITUDE,DISTANCE_FROM_SOURCE,MAXIMUM_HEIGHT
1960,5,22,JAPAN,35.1,140.1,17027,1.5
1960,5,22,JAPAN,42.467,142.083,16995,1.7
1960,5,22,USA,45.98,-123.92,10627,1.5
1960,5,22,CANADA,51.93,-131.02,11466,0.19
1960,5,22,CANADA,49.33,-123.25,10892,
1960,5,22,AUSTRALIA,-32.11,115.75,12149,0.15
1960,5,22,MAURITIUS,-20,57.2,11751,
1960,5,22,USA,19.7303,-155.0553,10655,1.46
1960,5,22,PAPUA NEW GUINEA,-2.05,147.4,13897,1.2
1960,5,22,PAPUA NEW GUINEA,-3.6,143.58,14018,1.8
1960,5,22,NEW ZEALAND,-43.645,172.711,8754,1
1960,5,22,NEW ZEALAND,-43.81,172.97,8726,
1960,5,22,NEW ZEALAND,-43.95,-176.56,8070,3
1960,5,22,BERMUDA (UK TERRITORY),32.3,-64.8,7886,0.03
1960,5,22,SOUTH AFRICA,-34.2,22.1,8170,
1960,5,22,SOUTH AFRICA,-26.7,15.2,8105,
1960,5,22,NEW ZEALAND,-45.88,170.5,8710,0.5
1960,5,22,CANADA,52.77,-128.35,11414,0.22
1960,5,22,CANADA,53,-132,11598,2.13
1960,5,22,CHILE,-38.78,-73.4,71,11.5
1960,5,22,CANADA,53.35,-132.48,11649,1.07
1960,5,22,RUSSIA,53.0166,158.65,15756,0.6
1960,5,22,USA,37.5049409,-122.4869222,9802,2.2
1960,5,22,USA,34.14,-119.19,9325,1.8
1960,5,22,USA,54.993,-132.417,11776,1.22
1960,5,22,USA,53.86,-166.05,13497,
1960,5,22,CHINA,22.25,114.17,18111,0.5
1960,5,22,TAIWAN,23.9667,121.6167,17897,0.29
1960,5,22,RUSSIA,52.966,158.8167,15745,2
1960,5,22,RUSSIA,52.89,158.7,15753,2
1960,5,22,NEW ZEALAND,-37.725,176.157,8982,0.6
1960,5,22,NEW ZEALAND,-43.6058,172.7222,8756,0.2
1960,5,22,USA,20.036,-155.832,10740,2.7
1960,5,22,JAPAN,42.983,144.383,16810,5.4
1960,5,22,JAPAN,45.183,141.15,17069,0.13
1960,5,22,JAPAN,41.417,140.1,17152,0.5
1960,5,22,JAPAN,41.76,141.087,17072,0.8
1960,5,22,JAPAN,42.25,142.567,16954,1.4
1960,5,22,JAPAN,43.017,145.033,16758,2
1960,5,22,USA,19.353,-154.977,10622,2.1
1960,5,22,USA,19.272,-155.257,10640,1.5
1960,5,22,USA,19.139,-155.5,10651,3.4
1960,5,22,USA,19.133,-155.51,10651,2.7
1960,5,22,USA,19.089,-155.55,10651,5.2
1960,5,22,USA,18.971,-155.608,10648,3.7
1960,5,22,USA,18.969,-155.613,10648,5.2
1960,5,22,USA,18.974,-155.616,10649,3.4
1960,5,22,USA,18.972,-155.621,10649,5.2
1960,5,22,USA,18.956,-155.628,10648,2.7
1960,5,22,USA,18.946,-155.635,10648,3
1960,5,22,USA,18.939,-155.642,10648,2.7
1960,5,22,USA,18.932,-155.651,10649,4.3
1960,5,22,USA,18.928,-155.656,10649,4.3
1960,5,22,USA,18.924,-155.661,10649,4.9
1960,5,22,USA,18.922,-155.666,10649,4.3
1960,5,22,USA,18.92,-155.667,10649,4.3
1960,5,22,USA,18.916,-155.674,10649,5.2
1960,5,22,USA,18.914,-155.682,10650,3.7
1960,5,22,USA,18.931,-155.686,10651,4
1960,5,22,USA,19.149,-155.914,10685,4
1960,5,22,USA,19.182,-155.911,10687,0.9
1960,5,22,USA,19.38,-155.899,10700,2.1
1960,5,22,USA,19.426,-155.915,10705,1.5
1960,5,22,AUSTRALIA,-42.88,147.33,10115,0.15
1960,5,22,RUSSIA,46,150,16380,4.7
1960,5,22,USA,19.733,-155.067,10656,2.1
1960,5,22,USA,19.728,-154.997,10650,2.1
1960,5,22,USA,19.559,-154.882,10629,4.3
1960,5,22,USA,19.5,-154.821,10620,0.9
1960,5,22,USA,19.46,-154.846,10619,1.8
1960,5,22,USA,19.427,-154.886,10620,1.8
1960,5,22,USA,19.361,-154.972,10623,4
1960,5,22,JAPAN,41.687,140.448,17125,1.5
1960,5,22,JAPAN,43.083,145.133,16750,4.3
1960,5,22,JAPAN,42.467,141.217,17066,1
1960,5,22,JAPAN,42.95,144.533,16798,1
1960,5,22,JAPAN,42.9756,144.3714,16811,3.05
1960,5,22,JAPAN,41.721,141.021,17077,1.5
1960,5,22,JAPAN,42.3,142.45,16964,1.8
1960,5,22,JAPAN,42.45,143.383,16888,2.8
1960,5,22,JAPAN,41.734,141.053,17075,1.4
1960,5,22,JAPAN,42.4,141.117,17074,0.6
1960,5,22,JAPAN,42.017,143.15,16904,2.8
1960,5,22,JAPAN,42.983,144.9,16768,2.5
1960,5,22,JAPAN,41.701,140.633,17109,2.1
1960,5,22,JAPAN,41.731,140.939,17084,1.2
1960,5,22,JAPAN,41.723,140.948,17083,1.5
1960,5,22,JAPAN,41.816,140.639,17110,1.9
1960,5,22,USA,19.81,-155.094,10664,3.4
1960,5,22,USA,19.78,-155.09,10661,2.7
1960,5,22,USA,19.758,-155.093,10660,4
1960,5,22,USA,19.733,-155.067,10656,5.8
1960,5,22,USA,19.733,-155.067,10656,4.3
1960,5,22,USA,19.733,-155.067,10656,5.8
1960,5,22,USA,19.733,-155.067,10656,6.7
1960,5,22,USA,19.733,-155.067,10656,10.7
1960,5,22,USA,22.215,-159.521,11191,1.7
1960,5,22,USA,22.216,-159.501,11189,2.6
1960,5,22,USA,22.216,-159.501,11189,2.7
1960,5,22,USA,22.216,-159.501,11189,2.3
1960,5,22,USA,22.228,-159.468,11187,0.6
1960,5,22,USA,22.229,-159.458,11187,1.2
1960,5,22,USA,22.227,-159.447,11186,1.1
1960,5,22,USA,22.226,-159.438,11185,1.5
1960,5,22,USA,22.222,-159.434,11184,1.8
1960,5,22,USA,22.224,-159.429,11184,1.7
1960,5,22,USA,22.222,-159.387,11180,1.2
1960,5,22,USA,22.207,-159.338,11175,1.8
1960,5,22,USA,22.197,-159.335,11174,1.8
1960,5,22,USA,22.124,-159.298,11166,1.8
1960,5,22,USA,22.131,-159.295,11167,1.8
1960,5,22,USA,22.138,-159.296,11167,1.7
1960,5,22,USA,22.15,-159.303,11169,1.8
1960,5,22,USA,22.164,-159.311,11170,1.8
1960,5,22,USA,22.115,-159.298,11166,2.7
1960,5,22,USA,22.109,-159.299,11165,2.1
1960,5,22,USA,22.097,-159.308,11165,1.8
1960,5,22,USA,22.082,-159.316,11165,1.4
1960,5,22,USA,22.079,-159.318,11165,2.1
1960,5,22,USA,22.076,-159.32,11165,1.8
1960,5,22,USA,22.072,-159.319,11165,2.1
1960,5,22,USA,22.069,-159.321,11165,2.1
1960,5,22,USA,22.063,-159.321,11164,2.1
1960,5,22,USA,22.056,-159.329,11164,2.7
1960,5,22,CHILE,-35.33,-72.42,325,2.5
1960,5,22,CHILE,-36.617,-72.95,174,2.5
1960,5,22,CHILE,,,,
1960,5,22,CHILE,-39.8,-73.233,185,10
1960,5,22,COLOMBIA,3.893,-77.069,4691,
1960,5,22,COLOMBIA,1.833,-78.733,4480,
1960,5,22,COSTA RICA,9.967,-84.833,5481,0.43
1960,5,22,COSTA RICA,9.4246,-84.1711,5408,0.54
1960,5,22,ECUADOR,-2.23,-80.9,4067,0.96
1960,5,22,JAPAN,36.967,140.967,17004,3
1960,5,22,JAPAN,37.133,141,17006,2.8
1960,5,22,JAPAN,36.85,140.8,17016,3
1960,5,22,JAPAN,36.883,140.8,17017,
1960,5,22,JAPAN,36.933,140.9,17009,1.71
1960,5,22,USA,22.098,-159.752,11202,2.4
1960,5,22,USA,22.013,-159.783,11199,2.1
1960,5,22,USA,22.226,-159.585,11197,2.9
1960,5,22,USA,22.226,-159.573,11196,2
1960,5,22,PANAMA,8.92,-79.53,5273,0.2
1960,5,22,CHILE,-41.867,-73.8278,416,12
1960,5,22,CHILE,-37.25,-73.317,100,
1960,5,22,CHILE,-18.467,-70.333,2209,1.05
1960,5,22,CHILE,-27.0644,-70.8247,1256,1.49
1960,5,22,CHILE,-42.5,-73.917,487,10
1960,5,22,CHILE,-36.83,-73.05,149,
1960,5,22,CHILE,-35.333,-72.417,325,2.5
1960,5,22,CHILE,-29.95,-71.3353,931,1.1
1960,5,22,CHILE,-37.02,-73.15,127,2
1960,5,22,CHILE,-37.617,-73.65,62,4
1960,5,22,CHILE,-40.55,-73.76,269,8.5
1960,5,22,CHILE,-53.17,-70.93,1682,0.23
1960,5,22,USA,19.475,-155.923,10709,4.9
1960,5,22,USA,19.564,-155.967,10718,3.7
1960,5,22,USA,19.581,-155.971,10720,3
1960,5,22,USA,19.605,-155.979,10722,2.4
1960,5,22,USA,19.63,-155.99,10725,2.4
1960,5,22,CHILE,-36.6953,-73.1063,163,2.56
1960,5,22,CHILE,-33.033,-71.633,591,0.85
1960,5,22,CHILE,-23.65,-70.404,1637,0.7
1960,5,22,NEW ZEALAND,-43.55,172.72,8761,
1960,5,22,NEW ZEALAND,-43.39,172.65,8777,2.5
1960,5,22,NEW ZEALAND,-36.82,175.01,9125,
1960,5,22,NEW ZEALAND,-43.762,173.058,8725,
1960,5,22,NEW ZEALAND,-43.566,172.74,8758,5
1960,5,22,USA,41.7456,-124.184,10266,1.68
1960,5,22,NEW ZEALAND,-43.69,172.9,8739,
1960,5,22,NEW ZEALAND,-40.3,176.61,8763,
1960,5,22,NEW ZEALAND,-43.651,172.817,8747,
1960,5,22,SAMOA,-13.83,-171.767,9777,4.9
1960,5,22,RUSSIA,60.4,167.08,15210,
1960,5,22,CANADA,51.12,-127.28,11227,0.03
1960,5,22,CANADA,51.12,-127.53,11238,0.08
1960,5,22,CANADA,51.18,-127.42,11238,0.08
1960,5,22,CANADA,52.35,-131.17,11507,0.11
1960,5,22,CANADA,52.6,-128.52,11407,0.2
1960,5,22,USA,53.883,-166.533,13527,0.7
1960,5,22,USA,57.052,-135.342,12066,0.46
1960,5,22,USA,59.44,-135.33,12246,0.18
1960,5,22,CHILE,-38.367,-73.933,52,25
1960,5,22,USA,46.208,-123.767,10640,0.14
1960,5,22,USA,37.614,-122.487,9812,1.2
1960,5,22,USA,52.83,173.2,14783,1.68
1960,5,22,USA,21.433,-157.79,10996,0.3
1960,5,22,USA,19.43,-155.9,10704,1.5
1960,5,22,USA,21.3067,-157.867,10994,0.8
1960,5,22,USA,59.55,-139.733,12442,0.76
1960,5,22,NEW ZEALAND,-36.93,174.69,9137,1
1960,5,22,RUSSIA,57.1,156.75,15838,
1960,5,22,AUSTRALIA,-33.3,115.6,12020,
1960,5,22,USA,36.97,-122.02,9730,0.91
1960,5,22,KIRIBATI,-2.817,-171.717,10541,0.1
1960,5,22,JAPAN,37.483,141.05,17010,2
1960,5,22,JAPAN,34.233,132.55,17658,0.35
1960,5,22,JAPAN,34.4,133.2,17607,
1960,5,22,JAPAN,44.017,144.283,16823,0.46
1960,5,22,JAPAN,42.55,140.767,17103,1
1960,5,22,JAPAN,37.817,140.95,17026,0.8
1960,5,22,JAPAN,37.867,140.933,17028,1.5
1960,5,22,USA,22.052,-159.338,11165,1.5
1960,5,22,USA,21.996,-159.343,11161,2.1
1960,5,22,USA,22.005,-159.336,11161,2
1960,5,22,USA,22.037,-159.338,11164,2.3
1960,5,22,USA,21.961,-159.341,11159,1.8
1960,5,22,USA,21.961,-159.351,11160,1.8
1960,5,22,EL SALVADOR,13.333,-87.817,5919,0.53
1960,5,22,ECUADOR,-0.9,-89.616,4461,0.62
1960,5,22,GUATEMALA,13.917,-90.833,6069,0.49
1960,5,22,USA,21.906,-159.408,11161,3.3
1960,5,22,USA,22.23,-159.45,11186,0.6
1960,5,22,USA,19.52,-154.8,10619,0.9
1960,5,22,USA,21.96,-159.355,11160,1.4
1960,5,22,USA,21.953,-159.36,11160,1.7
1960,5,22,USA,21.897,-159.407,11160,3.4
1960,5,22,USA,22.224,-159.57,11195,4.1
1960,5,22,USA,22.228,-159.557,11195,2.9
1960,5,22,USA,22.226,-159.549,11194,1.7
1960,5,22,USA,22.221,-159.545,11193,2.9
1960,5,22,USA,22.219,-159.532,11192,1.7
1960,5,22,USA,22.218,-159.524,11191,2.9
1960,5,22,JAPAN,33.583,135.95,17338,0.8
1960,5,22,JAPAN,33.733,135.367,17394,1.5
1960,5,22,JAPAN,33.633,135.4,17388,1.2
1960,5,22,JAPAN,34.133,135.167,17426,1
1960,5,22,JAPAN,33.55,135.9,17341,2
1960,5,22,JAPAN,33.5,135.65,17361,1
1960,5,22,JAPAN,34.183,135.167,17428,1
1960,5,22,JAPAN,34.217,135.15,17431,0.76
1960,5,22,JAPAN,34.217,135.15,17431,0.6
1960,5,22,CHILE,-36.72474,-73.10445,160,5.1
1960,5,22,CHILE,-38.41018,-73.90506,53,10.8
1960,5,22,NEW ZEALAND,-39.47,176.91,8804,3
1960,5,22,NEW ZEALAND,-45.82,170.65,8707,0.22
1960,5,22,NEW ZEALAND,-39.64,176.98,8787,3
1960,5,22,NEW ZEALAND,-36.32,175.47,9132,1.5
1960,5,22,NEW ZEALAND,-37.4,175.94,9020,
1960,5,22,NEW ZEALAND,-43.818,172.903,8730,
1960,5,22,NEW ZEALAND,-35.27,174.08,9303,
1960,5,22,FRENCH POLYNESIA,-17.54,-149.36,7608,2.4
1960,5,22,JAPAN,41.083,141.25,17053,1.1
1960,5,22,JAPAN,42.583,140.65,17113,1
1960,5,22,JAPAN,39.6,141.967,16973,5.1
1960,5,22,JAPAN,38.533,141.5,16994,2.7
1960,5,22,JAPAN,35.633,139.767,17072,0.56
1960,5,22,USA TERRITORY,-14.274,-170.703,9657,2.4
1960,5,22,JAPAN,40.533,141.533,17023,2.91
1960,5,22,USA,21.32,-157.83,10992,4.3
1960,5,22,MEXICO,16.833,-99.917,6712,0.96
1960,5,22,MEXICO,31.87,-116.62,8982,1.23
1960,5,22,AUSTRALIA,-27.4667,153.0333,11268,0.11
1960,5,22,RUSSIA,54.5,168.09,15140,
1960,5,22,CHILE,-33.6359,-78.831,700,5
1960,5,22,USA,19.733,-155.067,10656,10.7
1960,5,22,FRENCH POLYNESIA,-17.755,-149.18,7578,1.3
1960,5,22,FRENCH POLYNESIA,-17.746,-149.16,7577,1.4
1960,5,22,FRENCH POLYNESIA,-17.86,-149.25,7578,1.5
1960,5,22,FRENCH POLYNESIA,-17.85,-149.26,7579,1.1
1960,5,22,FRENCH POLYNESIA,-17.83,-149.283,7583,0.9
1960,5,22,FRENCH POLYNESIA,-17.78,-149.31,7588,1.2
1960,5,22,FRENCH POLYNESIA,-17.76,-149.32,7590,1.2
1960,5,22,FRENCH POLYNESIA,-17.73,-149.32,7592,1.4
1960,5,22,FRENCH POLYNESIA,-17.77,-149.42,7598,0.6
1960,5,22,FRENCH POLYNESIA,-17.76,-149.52,7608,1
1960,5,22,FRENCH POLYNESIA,-17.71,-149.584,7616,1
1960,5,22,FRENCH POLYNESIA,-17.69,-149.585,7618,1.1
1960,5,22,FRENCH POLYNESIA,-17.59,-149.61,7626,1.1
1960,5,22,FRENCH POLYNESIA,-17.5,-149.48,7621,2.7
1960,5,22,FRENCH POLYNESIA,-17.74,-149.23,7584,1.3
1960,5,22,FRENCH POLYNESIA,-17.725,-149.305,7591,1.9
1960,5,22,USA,51.863,-176.632,14087,1.1
1960,5,22,USA,55.95,-133.8,11913,1
1960,5,22,"MICRONESIA, FED. STATES OF",7.3666,151.8833,14337,0.3
1960,5,22,USA,55.333,-131.633,11769,0.05
1960,5,22,USA,46.212,-123.971,10650,0.46
1960,5,22,USA,45.41,-123.93,10577,
1960,5,22,USA,44.808,-124.063,10530,0.9
1960,5,22,USA,43.119,-124.408,10399,
1960,5,22,USA,46.19,-123.83,10641,
1960,5,22,CHILE,-27.15,-109.33,3553,6
1960,5,22,USA,36.97,-122.02,9730,1.8
1960,5,22,FRENCH POLYNESIA,-17.5331,-149.5726,7627,0.66
1960,5,22,JAPAN,34.9,139.9,17038,1
1960,5,22,FRENCH POLYNESIA,-17.55,-149.34,7605,1.9
1960,5,22,FRENCH POLYNESIA,-17.57,-149.32,7602,1.9
1960,5,22,FRENCH POLYNESIA,-17.605,-149.3,7598,1.3
1960,5,22,FRENCH POLYNESIA,-17.62,-149.305,7598,1.5
1960,5,22,FRENCH POLYNESIA,-17.69,-149.305,7593,1.5
1960,5,22,JAPAN,34.033,135.183,17421,1.5
1960,5,22,JAPAN,33.617,135.933,17341,1
1960,5,22,JAPAN,33.95,135.117,17424,1
1960,5,22,JAPAN,34.033,131.583,17736,0.25
1960,5,22,NEW ZEALAND,-37.21,175.88,9038,
1960,5,22,NEW ZEALAND,-35.05,173.74,9342,
1960,5,22,NEW ZEALAND,-34.9,173.35,9380,
1960,5,22,NEW ZEALAND,-34.43,172.68,9460,
1960,5,22,NEW ZEALAND,-47.2,167.61,8765,
1960,5,22,NEW ZEALAND,-43.626,172.7316,8754,
1960,5,22,NEW ZEALAND,-43.761,172.934,8732,
1960,5,22,NEW ZEALAND,-34.8,173.1,9404,
1960,5,22,NEW ZEALAND,-36.6,175.77,9091,
1960,5,22,NEW ZEALAND,-43.719,173.106,8725,
1960,5,22,NEW ZEALAND,-35.53,172.94,9358,
1960,5,22,NEW ZEALAND,-44.24,-176.24,8030,
1960,5,22,NEW ZEALAND,-40.1,176.87,8761,
1960,5,22,NEW ZEALAND,-43.643,172.746,8752,
1960,5,22,NEW ZEALAND,-43.764,172.962,8730,
1960,5,22,JAPAN,33.95,130.95,17788,0.22
1960,5,22,JAPAN,33.95,131.25,17762,0.13
1960,5,22,JAPAN,34.667,137.717,17221,0.5
1960,5,22,JAPAN,33.617,134.367,17478,1.3
1960,5,22,JAPAN,33.733,134.567,17464,1.5
1960,5,22,JAPAN,33.733,134.55,17466,1.2
1960,5,22,JAPAN,34.017,134.583,17473,0.78
1960,5,22,JAPAN,34.017,134.6,17472,
1960,5,22,JAPAN,33.667,134.417,17475,2.35
1960,5,22,JAPAN,34.183,134.617,17476,0.5
1960,5,22,JAPAN,33.783,134.617,17462,1.5
1960,5,22,JAPAN,33.867,134.65,17462,2.5
1960,5,22,JAPAN,33.767,134.6,17463,1.5
1960,5,22,JAPAN,33.133,139.8,16984,0.29
1960,5,22,JAPAN,34.783,139.383,17079,0.49
1960,5,22,JAPAN,35.65,139.767,17073,0.7
1960,5,22,JAPAN,36.783,137.067,17338,0.12
1960,5,22,JAPAN,36.767,137.117,17333,0.11
1960,5,22,JAPAN,33.483,135.733,17353,2
1960,5,22,JAPAN,33.5,135.6,17366,2.5
1960,5,22,JAPAN,33.483,135.767,17350,2
1960,5,22,JAPAN,33.85,135.167,17416,1.5
1960,5,22,JAPAN,33.567,135.45,17381,
1960,5,22,JAPAN,33.817,135.217,17411,1.5
1960,5,22,JAPAN,34.267,135.067,17440,0.3
1960,5,22,JAPAN,34.15,135.217,17422,0.9
1960,5,22,JAPAN,34.117,135.15,17427,0.5
1960,5,22,JAPAN,33.467,135.783,17348,1.54
1960,5,22,JAPAN,33.883,135.15,17419,1.75
1960,5,22,JAPAN,33.767,135.317,17400,1
1960,5,22,JAPAN,34.083,135.117,17429,0.6
1960,5,22,JAPAN,33.683,135.983,17339,2
1960,5,22,JAPAN,34.1,135.15,17427,0.54
1960,5,22,USA,21.967,-159.7,11189,3
1960,5,22,JAPAN,36.2,133.333,17649,0.07
1960,5,22,JAPAN,34.9,132.067,17723,0.14
1960,5,22,JAPAN,35.05,139.083,17114,1
1960,5,22,JAPAN,34.683,137.567,17235,0.7
1960,5,22,JAPAN,34.617,138.133,17183,0.75
1960,5,22,JAPAN,34.667,137.467,17243,0.8
1960,5,22,JAPAN,34.9,139.133,17105,0.7
1960,5,22,JAPAN,34.967,139.1,17110,1
1960,5,22,JAPAN,34.633,138.2,17178,1
1960,5,22,JAPAN,34.733,139,17111,1.15
1960,5,22,JAPAN,34.683,137.617,17230,0.4
1960,5,22,JAPAN,34.65,138.067,17190,0.5
1960,5,22,JAPAN,34.6083,138.2222,17175,1.9
1960,5,22,JAPAN,35.017,138.517,17162,1.09
1960,5,22,JAPAN,34.667,138.95,17113,1.14
1960,5,22,JAPAN,35.133,138.7,17150,1
1960,5,22,JAPAN,35.017,138.883,17130,1.07
1960,5,22,JAPAN,,,,
1960,5,22,JAPAN,,,,
1960,5,22,JAPAN,,,,
1960,5,22,JAPAN,,,,
1960,5,22,JAPAN,26.433,127.833,17646,2.8
1960,5,22,JAPAN,26.633,128.05,17642,2.26
1960,5,22,JAPAN,26.55,128.05,17637,3
1960,5,22,JAPAN,34.333,135.183,17432,0.2
1960,5,22,JAPAN,33.467,129.967,17855,0.2
1960,5,22,JAPAN,24.333,124.167,17758,1.36
1960,5,22,USA,21.55,-157.848,11009,1.2
1960,5,22,USA,21.539,-157.841,11007,1.2
1960,5,22,JAPAN,34.667,135.433,17421,0.5
1960,5,22,JAPAN,34.683,137.583,17233,0.41
1960,5,22,JAPAN,35.55,133.25,17639,0.25
1960,5,22,JAPAN,33.683,135.35,17394,1.5
1960,5,22,USA,21.431,-158.183,11028,3
1960,5,22,USA,21.443,-158.194,11030,2.4
1960,5,22,USA,21.466,-158.216,11033,2.7
1960,5,22,USA,21.481,-158.228,11035,3.4
1960,5,22,USA,21.54,-158.235,11040,2.4
1960,5,22,USA,21.547,-158.243,11041,3.7
1960,5,22,USA,21.586,-158.121,11033,3.4
1960,5,22,USA,21.593,-158.115,11033,3.7
1960,5,22,USA,21.601,-158.107,11033,2.4
1960,5,22,USA,21.643,-158.068,11033,3.4
1960,5,22,USA,21.677,-158.044,11033,2.4
1960,5,22,USA,21.7,-158.018,11033,2.7
1960,5,22,USA,21.714,-157.975,11030,1.2
1960,5,22,USA,21.692,-157.948,11026,1.8
1960,5,22,USA,21.618,-157.914,11019,2.4
1960,5,22,USA,21.584,-157.887,11014,2.1
1960,5,22,USA,21.56,-157.875,11011,2.4
1960,5,22,JAPAN,41.417,141.167,17063,2.1
1960,5,22,JAPAN,41.383,141.183,17061,1.3
1960,5,22,JAPAN,42.1,140.6,17115,1.63
1960,5,22,JAPAN,42.117,142.933,16923,2.2
1960,5,22,JAPAN,43.083,145.15,16749,2.5
1960,5,22,JAPAN,34.683,135.183,17443,0.28
1960,5,22,JAPAN,32.017,130.2,17774,1
1960,5,22,JAPAN,35.45,139.633,17078,0.4
1960,5,22,JAPAN,33.55,133.55,17546,1.55
1960,5,22,JAPAN,34.617,136.567,17320,
1960,5,22,JAPAN,32.917,132.65,17600,2
1960,5,22,JAPAN,35.5,135.75,17419,0.22
1960,5,22,JAPAN,36,140.667,17004,2
1960,5,22,JAPAN,36.35,140.617,17018,1.25
1960,5,22,JAPAN,36.85,140.8,17016,2.5
1960,5,22,JAPAN,36.317,140.583,17021,1.25
1960,5,22,NEW ZEALAND,-36.84,-175.69,8489,1.2
1960,5,22,NEW ZEALAND,-43.783,172.97,8728,
1960,5,22,NEW ZEALAND,-43.584,172.778,8755,
1960,5,22,NEW ZEALAND,-43.673,172.662,8755,
1960,5,22,NEW ZEALAND,-43.815,172.95,8727,
1960,5,22,NEW ZEALAND,,,,3
1960,5,22,NEW ZEALAND,,,,
1960,5,22,NEW ZEALAND,,,,
1960,5,22,NEW ZEALAND,,,,
1960,5,22,USA,33.46,-117.7,9185,
1960,5,22,USA,37.9,-122.63,9845,1.5
1960,5,22,USA,35.5,-121.12,9550,
1960,5,22,USA,34.14,-119.19,9325,1.34
1960,5,22,NEW ZEALAND,-37.97,176.99,8909,0.5
1960,5,22,NEW ZEALAND,-35.76,174.35,9248,1
1960,5,22,NEW ZEALAND,-43.565,172.75,8758,
1960,5,22,NEW ZEALAND,-41.59,175.04,8767,1.5
1960,5,22,NEW ZEALAND,-35.26,174.12,9301,1
1960,5,22,NEW ZEALAND,-46.89,168.11,8762,2.7
1960,5,22,NEW ZEALAND,-38.648,178.145,8783,2.74
1960,5,22,NEW ZEALAND,-44.4,171.26,8781,2.1
1960,5,22,NEW ZEALAND,-38.13,178.32,8809,3.05
1960,5,22,NEW ZEALAND,-38.37,178.31,8792,2
1960,5,22,NEW ZEALAND,-46.58,168.8,8750,1.5
1960,5,22,NEW ZEALAND,-36.81,175.74,9077,2.32
1960,5,22,NEW ZEALAND,-43.69,173.07,8729,3.05
1960,5,22,NEW ZEALAND,-38.01,177.29,8886,1.52
1960,5,22,NEW ZEALAND,-41.09,176.07,8739,1.5
1960,5,22,NEW ZEALAND,-52.55,169.15,8269,3
1960,5,22,NEW ZEALAND,-39.64,177,8786,4
1960,5,22,NEW ZEALAND,-43.36,167.88,9055,1
1960,5,22,NEW ZEALAND,-37.64,176.2,8985,1.1
1960,5,22,NEW ZEALAND,-36.85,174.78,9137,1.2
1960,5,22,NEW ZEALAND,-36.29,174.8,9178,2.4
1960,5,22,NEW ZEALAND,-43.6,172.72,8757,3.45
1960,5,22,NEW ZEALAND,-37.76,176.44,8961,2.32
1960,5,22,NEW ZEALAND,-34.9885,173.536,9360,0.6
1960,5,22,NEW ZEALAND,-35.6,174.533,9248,3
1960,5,22,NEW ZEALAND,-41.2846,174.7791,8806,0.47
1960,5,22,NEW ZEALAND,-35.17,173.16,9371,
1960,5,22,NEW ZEALAND,-46.61,168.33,8773,0.5
1960,5,22,NEW ZEALAND,-45.95,170.33,8715,1
1960,5,22,NEW ZEALAND,-43.43,172.67,8773,
1960,5,22,JAPAN,35.25,140.4,17005,3
1960,5,22,JAPAN,42.267,142.5,16959,1.8
1960,5,22,JAPAN,42.383,142.283,16978,1.6
1960,5,22,JAPAN,39.033,141.767,16980,1.3
1960,5,22,JAPAN,39.033,141.8,16977,3.3
1960,5,22,JAPAN,35.25,139.717,17065,0.5
1960,5,22,JAPAN,34.117,136.267,17329,2
1960,5,22,JAPAN,38.9,141.6,16992,2.2
1960,5,22,JAPAN,31.817,131.45,17657,1.5
1960,5,22,JAPAN,34.067,134.567,17476,0.5
1960,5,22,JAPAN,34.867,138.333,17174,0.51
1960,5,22,JAPAN,41.2,140.433,17122,1.2
1960,5,22,USA,48.547,-123.007,10812,0.1
1960,5,22,USA,46.95,-124.03,10717,0.3
1960,5,22,USA,46.3,-124.03,10660,
1960,5,22,USA,46.7,-123.97,10693,0.61
1960,5,22,USA,46.68,-124.07,10696,0.61
1960,5,22,PAPUA NEW GUINEA,-4.22,152.18,13373,1.2
1960,5,22,NEW ZEALAND,-45.8143,170.6294,8708,0.15
1960,5,22,NEW ZEALAND,-37.87,176.37,8957,0.6
1960,5,22,JAPAN,44.067,145,16766,
1960,5,22,JAPAN,38.883,141.6,16992,
1960,5,22,JAPAN,38.883,141.65,16987,2.8
1960,5,22,JAPAN,38.367,141.467,16993,4.5
1960,5,22,JAPAN,40.05,141.867,16988,5
1960,5,22,JAPAN,39.6,141.967,16973,1.7
1960,5,22,JAPAN,39.017,141.717,16984,2.3
1960,5,22,JAPAN,39,141.617,16992,4.9
1960,5,22,JAPAN,39.517,142.033,16966,2.5
1960,5,22,JAPAN,39.65,141.983,16972,1.3
1960,5,22,JAPAN,40.45,141.683,17009,2.4
1960,5,22,JAPAN,39.267,141.883,16975,0.35
1960,5,22,JAPAN,39.267,141.883,16975,3.3
1960,5,22,JAPAN,39.6,141.95,16974,5.3
1960,5,22,JAPAN,40.417,141.717,17006,3
1960,5,22,JAPAN,39.5,142.017,16967,2.7
1960,5,22,JAPAN,39.367,141.95,16971,2.9
1960,5,22,MEXICO,27.925,-110.892,8320,0.39
1960,5,22,MEXICO,24.162,-110.345,7930,0.73
1960,5,22,JAPAN,43.2,140.867,17096,0.1
1960,5,22,MEXICO,23.18,-106.42,7642,0.61
1960,5,22,JAPAN,42.683,143.65,16868,3
1960,5,22,MEXICO,16.1684,-95.1968,6455,0.79
1960,5,22,MEXICO,25.6,-109.07,8006,0.15
